ID,lnc_10,lnc_11,lnc_19,lnc_20,lnc_21,lnc_25,lnc_26,lnc_27,lnc_40,lnc_41,lnc_46,lnc_47,lnc_16,lnc_17,lnc_18,lnc_31,lnc_33,lnc_34,lnc_35,lnc_44,lnc_45,lnc_5,lnc_6,lnc_7,lnc_8,lnc_9,lnc_13,lnc_14,lnc_15,lnc_23,lnc_24,lnc_28,lnc_29,lnc_30,lnc_36,lnc_37,lnc_38,lnc_39
LINC-ATE1-3,0.000120977,0.000149752,3.36E-05,6.78E-05,3.07E-05,2.55E-05,9.63E-05,0.000176825,2.53E-05,4.11E-05,5.08E-05,6.67E-05,0.000268144,5.24E-05,0.000179823,3.66E-05,0.00012072,1.74E-05,9.62E-05,1.26E-05,2.94E-06,8.06E-06,0.000235213,7.49E-05,0.000312689,0.000139533,8.30E-05,0.000164759,6.59E-05,3.05E-05,0.00021088,4.71E-05,6.98E-05,0.000104148,0.000119785,4.71E-05,7.68E-05,0.000196087
LINC-ATF4-1,0.000852589,0.00055085,0.000233686,0.000737539,0.000226322,0.000169398,0.000799717,0.000804241,0.000154143,0.000327231,0.000557991,0.00038241,0.000609124,0.000337164,0.000961664,0.000188549,0.001256165,0.000125318,0.000387458,9.78E-05,6.82E-05,7.91E-05,0.000710903,0.000376,0.001238104,0.000816699,0.000414242,0.000528079,0.000693527,0.000140006,0.00072814,0.000483748,0.000873564,0.000598317,0.00023049,0.000293736,0.000401474,0.00205864
LINC-ATF4-2,0.000190244,4.70E-05,3.73E-05,0.000101087,3.58E-05,4.18E-05,0.000166303,0.000248615,1.87E-05,5.10E-05,8.51E-05,6.88E-05,9.28E-05,9.05E-05,0.000218524,7.33E-05,0.000364472,1.58E-05,0.000197237,1.41E-05,1.18E-05,1.40E-05,0.000113542,0.000111219,0.000143179,0.000191185,4.21E-05,0.00013781,0.00013839,2.32E-05,0.000118445,8.19E-05,0.000151906,9.24E-05,2.77E-05,2.21E-05,5.69E-05,0.000324812
LINC-ATF7IP-2,0.000103149,0.000358724,0.000132621,0.000159727,0.000141644,0.000117577,5.09E-05,0.000611796,5.23E-05,0,0.000123324,0.000155396,0.000346911,0.000166118,0.000103018,0,0.000265348,0,0.000219456,4.45E-05,9.24E-05,0,0.000344394,0.000644606,0.001262085,0.000478346,2.99E-05,0.000468232,0.000449814,9.48E-05,0.000316752,0.000129629,5.68E-05,0.000514325,0.00014608,0,0.000233986,0.000252508
LINC-ATF7IP-6,0.000313544,0.00012553,3.50E-05,0.000162283,0.000139037,7.82E-05,0.0001988,0.000721208,0.000103284,9.56E-05,0,2.68E-05,0.000468112,0.000336407,0.000313239,0,0.000497038,8.03E-05,7.41E-05,0,4.68E-05,0,0.000273709,0.000196919,0.00131914,0.000240188,0.000180956,0.000472043,0.000227165,1.50E-05,0.000427557,2.45E-05,0.00042001,0.000240505,0.000102545,0,0.000308591,0.000419688
LINC-ATF7IP-8,0.000573616,0.001577157,0.000792817,0.00084886,0.000512575,0.000186508,0.000899167,0.001805716,0.000584284,0.000511199,0.001060796,0.000837117,0.001774078,0.000735684,0.001722412,0.000313656,0.001572137,0.00026639,0.001852863,0.000255193,0.00010083,0.000249219,0.002567382,0.001494744,0.00497061,0.002317503,0.000742382,0.001862715,0.001762274,0.000334809,0.001572117,0.000660515,0.00130118,0.001214729,0.000912092,0.001048315,0.000703655,0.002239787
LINC-ATG16L1-1,0.000198859,0.000242701,0.000178218,0.000153433,9.78E-05,8.54E-05,0.000102552,0.000274521,6.16E-05,0.000330024,0.000168905,0.000113344,0.000229132,0.00012075,0.000572047,7.26E-05,0.000208249,4.92E-05,0.000345538,3.30E-05,0,2.68E-05,0.000630648,0.000191767,0.000554011,7.30E-05,9.04E-05,0.000247094,0.000110996,3.97E-05,0.000453478,0.000100804,0.000299198,5.65E-05,0,0,0.000145544,0.000439126
LINC-ATOX1-1,7.82E-05,0.000126883,8.25E-05,8.74E-05,4.07E-05,4.59E-05,0.000109076,0.000133098,4.34E-05,7.10E-05,0.00013569,8.62E-05,0.000283985,0.00014197,0.000178108,8.00E-05,0.000102043,3.55E-05,0.000215625,2.67E-05,9.96E-06,1.70E-05,0.000266137,0.000191255,0.000293035,0.000130509,4.08E-05,0.000177696,9.21E-05,4.81E-05,0.000176031,4.82E-05,0.000140223,0.000201441,0.000121306,0.00010169,7.21E-05,0.00022612
LINC-ATP11A-1,6.75E-05,5.47E-05,6.30E-05,8.66E-05,1.77E-05,1.25E-05,5.43E-05,4.27E-05,3.28E-05,3.26E-05,6.50E-05,0.000160984,0.000108705,3.11E-05,6.08E-05,8.34E-05,5.09E-05,1.41E-05,0.000192474,3.82E-05,6.55E-06,1.27E-05,0.000127298,0.000114674,0.000119365,4.30E-05,5.23E-05,0.000115223,2.33E-05,4.63E-05,0.000180678,9.41E-05,0.00014078,0.000113375,6.12E-05,3.37E-05,3.44E-05,0.000158649
LINC-ATP11B-2,8.07E-05,3.24E-05,9.14E-06,1.34E-05,5.46E-05,7.67E-06,6.43E-05,1.10E-05,2.42E-06,0,0.000142897,0.000125906,5.16E-05,6.12E-05,5.26E-05,2.62E-05,0,2.22E-05,9.99E-05,1.91E-05,8.36E-05,2.01E-05,0.000181685,0,7.71E-05,0,9.45E-05,0.000247545,0.000281705,4.04E-06,3.80E-05,5.16E-05,0,4.80E-05,0.000130559,4.39E-05,0,3.50E-06
LINC-ATP2B1-1,8.41E-05,8.20E-05,3.57E-05,6.40E-05,1.88E-05,8.13E-06,4.92E-05,0.000194797,2.18E-05,0.000133918,5.65E-05,2.42E-05,0.000253838,8.88E-05,0.000158057,2.01E-05,0.000203907,1.18E-05,5.75E-05,5.60E-06,9.62E-06,1.21E-05,0.000169553,2.91E-05,0.000280115,4.86E-05,1.70E-05,0.000113463,9.90E-05,1.63E-05,8.61E-05,2.14E-05,3.89E-05,6.01E-05,5.83E-05,0,8.48E-05,0.000190884
LINC-ATP2B1-8,0.000119936,0.00023202,6.73E-05,0.000118086,4.93E-05,1.19E-05,1.27E-05,6.46E-05,0,0.000301679,1.58E-05,1.09E-05,0.000397097,0.000113605,0.000242487,1.06E-05,0,8.11E-06,0,2.20E-06,0,0,3.52E-05,3.71E-05,0.000568749,0.000365395,0,6.22E-05,4.86E-05,1.11E-05,0.000283331,0.000106436,9.09E-05,9.56E-05,0.000201918,1.49E-05,0,8.87E-06
LINC-ATP6AP2-1,0,0.000147158,2.17E-05,0.00015609,2.97E-05,4.78E-05,0.00020829,0,0,0,5.98E-05,6.20E-05,0.000260645,7.89E-05,6.97E-05,1.74E-05,6.33E-05,4.52E-05,0.000103388,1.59E-05,0,2.39E-05,0.000278397,0,0.000188749,0.000302538,6.75E-05,0.000482243,9.05E-05,0,0,9.27E-05,7.74E-05,0.000117574,0,0,0,0.000269079
LINC-ATP6V1G1-2,0,6.95E-05,8.59E-05,0,0,3.76E-05,4.82E-05,0,4.83E-05,0,0,0.000101349,0,0,0.000125636,0,0,0,0,1.52E-05,5.81E-05,0,0.00021713,0.000237808,0.000328755,0.000128139,0,0,0.000128355,1.86E-05,0.000130692,0,0.000142536,9.65E-05,0,0,0,0
LINC-ATP8A1-2,4.15E-05,4.99E-05,7.06E-05,6.34E-05,2.11E-05,3.31E-05,4.42E-05,0.000372951,3.81E-05,4.68E-05,5.90E-05,5.37E-05,8.47E-05,6.63E-05,0.00021074,3.54E-05,0.000172474,2.48E-05,0.000114459,1.34E-05,2.55E-05,2.11E-05,0.000143118,5.70E-05,0.000274634,5.62E-05,9.27E-05,0.000119292,0.000102594,2.71E-05,3.46E-05,5.85E-05,6.32E-05,0.000111955,5.63E-05,4.63E-05,9.01E-05,0.000160514
LINC-ATXN10-1,9.62E-05,8.28E-05,2.67E-05,9.70E-06,4.47E-05,1.95E-05,4.77E-05,0.000107761,2.41E-05,8.54E-05,5.57E-05,1.95E-05,0.000105716,8.00E-05,0.000199899,1.95E-05,4.39E-05,4.94E-06,0.000103199,1.15E-05,6.63E-06,5.48E-06,0.000154481,6.55E-05,0.00023279,7.08E-05,2.05E-05,8.97E-05,0.000106385,1.81E-05,0.000132053,3.54E-05,4.61E-05,5.15E-05,4.65E-05,5.29E-05,1.98E-05,0.000114084
LINC-ATXN3L-1,5.70E-05,4.77E-05,7.04E-05,5.99E-05,2.27E-05,4.73E-05,2.06E-05,0.000118215,1.18E-05,8.31E-05,2.63E-05,4.11E-05,8.51E-05,3.78E-05,6.40E-05,6.81E-05,3.61E-05,4.82E-06,0.000158342,8.88E-06,0,2.85E-06,0.000330114,4.10E-05,0.000162939,9.03E-05,4.09E-06,0.000155709,4.75E-05,2.95E-05,0.000143641,3.20E-05,9.12E-05,3.32E-05,8.39E-05,1.68E-05,3.25E-06,0.000102734
LINC-AUH-2,4.65E-05,8.95E-05,6.28E-05,0.000103041,4.19E-05,2.16E-05,6.95E-05,9.23E-05,2.74E-05,0.000144477,8.02E-05,6.66E-05,0.000205855,0.000144717,0.000145899,3.32E-05,3.05E-05,2.53E-05,0.000228777,3.98E-05,1.95E-05,2.22E-05,0.000120913,0.000181968,0.000247507,8.81E-05,8.96E-05,0.000236357,7.77E-05,7.67E-05,9.32E-05,8.87E-05,0.000230624,7.92E-05,0.000133623,2.27E-05,0.000127579,0.000212214
LINC-AUTS2-5,0,0.00049156,8.32E-05,0,4.13E-05,6.50E-05,0.000181225,7.78E-05,4.96E-05,0.000291229,0.000254396,0.000163545,0.000351952,0.000175972,0.000600749,0,0,1.96E-05,5.75E-05,5.13E-05,0,0,0.000277466,0.000460598,0.000411928,0.000241894,9.19E-05,0.000323644,0.000224747,4.64E-05,9.44E-05,7.48E-05,0,7.33E-05,0.000190364,0,0,0.000149729
LINC-AWAT1-1,0,0.000179204,4.77E-05,2.82E-05,5.65E-05,0,8.27E-05,5.64E-05,1.49E-05,0,5.75E-05,1.83E-05,8.21E-05,0,0.00029393,0,0.000124439,1.43E-05,0.00015121,1.61E-05,0,0,6.42E-05,0.000206374,0,9.28E-05,0.00018346,0.000447023,8.57E-05,0,0,0,3.83E-05,0,6.84E-05,0,0,0.000101077
LINC-AXDND1-1,8.25E-05,0.000101467,0,0,1.81E-05,0,4.41E-05,0.000417963,0,0.000145252,6.60E-05,2.30E-05,0.000146426,0,8.15E-05,2.21E-05,7.06E-05,0,0.000210445,9.15E-06,0,0,7.20E-05,0,0.000290832,0.000305384,0,0,0,1.17E-05,0,5.99E-07,4.42E-05,0.000124737,7.66E-05,0,0,4.86E-05
LINC-B3GAT1-4,7.36E-05,5.99E-05,0.000118238,0,4.52E-05,7.46E-05,2.74E-05,0.000268885,8.89E-05,3.50E-05,0.000188392,3.06E-05,0.00010411,6.35E-05,7.43E-05,2.65E-05,0,7.50E-06,0.00017002,2.06E-05,0,1.40E-05,0.00028113,0.000174234,0.000350741,0.000136464,9.54E-05,0.000342563,0.000221791,3.33E-05,0.000179464,2.60E-05,0.000181568,0.000146827,7.10E-05,0.000113666,3.91E-05,5.43E-05
LINC-B3GAT1-8,0,0.000147926,4.01E-05,7.85E-05,4.19E-05,7.54E-06,0,0.000120071,4.86E-06,2.42E-05,0,6.46E-05,8.06E-05,1.49E-05,0.000146749,0,4.32E-05,5.06E-06,0.000212477,6.07E-06,1.28E-05,3.05E-05,0.000124418,6.58E-05,0.000171116,0.000170071,8.64E-05,3.74E-05,8.46E-05,1.48E-05,2.33E-05,5.32E-05,4.99E-05,3.89E-05,0,2.02E-05,2.69E-05,0.000136649
LINC-B3GNT2-5,0.000243625,6.50E-05,8.22E-05,4.59E-05,6.86E-05,1.79E-05,4.63E-05,9.30E-05,4.67E-05,0,0.000198441,3.21E-05,0.000534933,0,0.000120441,2.76E-05,0.000208482,7.44E-05,8.83E-05,2.87E-05,0,0,0.00042019,0,0.00052837,0.000127656,0,0.000181339,0,3.53E-05,0,2.91E-05,0.000203792,9.28E-05,0.000114725,0,0.000481334,0.000293332
LINC-B3GNT6-1,0.000133927,2.76E-05,0.000127927,3.42E-05,2.05E-05,1.29E-05,8.27E-05,0.000106641,5.90E-05,4.02E-05,0.000143817,1.21E-05,0.000200556,7.94E-05,0.000304588,4.49E-05,0,0,6.45E-05,9.98E-06,0,0,0.000160666,0.000122388,4.01E-05,0,6.15E-05,0,0.000157236,1.24E-05,0.000214961,2.01E-05,0,0.000142467,0,9.66E-05,0,2.62E-05
LINC-B3GNT7-1,4.83E-05,4.78E-05,3.17E-05,6.73E-05,6.00E-05,2.07E-05,2.25E-05,8.45E-05,4.32E-06,7.05E-05,3.39E-05,0.000147688,7.53E-05,7.38E-05,0.000116824,3.46E-05,6.97E-05,9.78E-06,0.000113481,3.08E-05,0,9.45E-06,7.55E-05,8.66E-05,4.56E-05,9.68E-05,5.82E-05,9.29E-05,7.64E-05,1.56E-06,1.75E-05,0.000134436,8.75E-05,1.47E-05,0,4.77E-05,5.48E-06,0.000110449
LINC-B4GALNT4-2,6.12E-05,3.99E-05,3.19E-05,3.54E-05,3.50E-05,2.19E-05,7.10E-05,0.000154138,2.21E-05,0.000110328,7.75E-05,5.11E-05,0.000151002,6.92E-05,7.84E-05,2.74E-05,0.000111817,1.45E-05,0.000170791,7.07E-06,2.98E-05,7.24E-06,4.34E-05,0.000142105,5.90E-05,6.56E-05,4.69E-05,9.05E-05,4.40E-05,2.89E-05,9.86E-05,2.80E-05,3.05E-05,9.34E-05,6.12E-05,6.42E-05,2.82E-05,2.70E-05
LINC-B4GALT5-4,6.57E-05,0.000112156,9.56E-05,8.55E-05,4.86E-05,9.04E-05,6.68E-05,0.000182748,4.41E-05,0.000150365,0.000209399,9.06E-05,0.000324407,0.000212747,0.0002166,0.000109492,0.000179312,6.85E-06,0.000202145,3.37E-05,5.39E-05,1.46E-05,0.000162864,0.000164234,0.000193851,3.54E-05,5.91E-05,0.000173918,9.12E-05,7.12E-05,0.00027808,6.21E-05,9.65E-05,0.000181952,8.05E-05,0.000171382,0.000110827,8.52E-05
LINC-B4GALT7-1,0.000115819,0.000116664,7.07E-05,7.11E-05,5.32E-05,5.05E-05,0.000100946,0.000144597,3.71E-05,9.71E-05,0.000114689,7.54E-05,0.000275467,0.000127762,0.000153057,9.22E-05,0.000120129,2.20E-05,0.000144491,2.04E-05,1.52E-05,9.22E-06,0.000246374,0.000157311,0.000296382,7.96E-05,5.12E-05,0.000199804,7.41E-05,4.10E-05,0.000132232,6.94E-05,0.000129606,0.000127421,8.16E-05,8.49E-05,8.10E-05,0.000195815
LINC-B4GALT7-2,0.000121412,6.93E-05,6.19E-05,6.86E-05,4.55E-05,4.40E-05,7.43E-05,0.000164383,3.45E-05,5.73E-05,7.02E-05,7.24E-05,0.000180113,6.66E-05,0.000117576,6.97E-05,9.50E-05,2.09E-05,0.000187237,2.06E-05,2.96E-05,2.00E-05,0.000105105,9.47E-05,0.000149107,9.69E-05,7.02E-05,0.000116697,3.64E-05,5.35E-05,0.000150615,2.85E-05,7.54E-05,0.000104635,8.23E-05,0.000137043,6.20E-05,0.000125392
LINC-B4GALT7-3,0.002282612,0.003678816,0.002402684,0.001964551,0.000951312,0.000599393,0.002945657,0.005869899,0.000821822,0.002121329,0.002669868,0.001088933,0.004496994,0.001519384,0.004328075,0.000458332,0.002967695,0.000501556,0.003643466,0.000499458,0.000300889,0.000159548,0.004809865,0.002473901,0.011176559,0.003786705,0.000790278,0.006719629,0.002433175,0.000587456,0.00527904,0.001261437,0.002671043,0.003500299,0.002470435,0.001759453,0.00166186,0.002351581
LINC-BABAM2-4,0.000151944,8.06E-05,0.000208125,5.66E-05,0,0,0.000116348,0,5.56E-05,0.000151211,0.000131919,0.000128634,0.000321763,0.000177659,0.000149466,0,0.000131799,6.43E-05,0.000235814,0,0,0,0.000124387,0.000277052,0,0.000135089,0,0.00044488,0.000142786,7.02E-05,0.000307998,0.00026389,0.000682765,0.000231823,0.000146298,0.000332189,0,0.000155978
LINC-BAG3-3,0.000103574,0.000125709,0.000151315,0,0.000106381,2.45E-05,0.000476974,0.000125308,2.68E-05,0,0,6.81E-05,0,0.000179295,0,3.73E-05,0,3.92E-05,0,1.87E-05,0,5.01E-05,0.000446692,4.34E-05,0.000275332,0,0,0.000220453,0.000487118,2.32E-05,0,0.000109371,8.67E-05,0,0.000206947,1.18E-05,0,0
LINC-BAG4-1,4.24E-05,7.88E-05,5.95E-05,6.30E-05,2.99E-05,2.01E-05,6.16E-05,8.69E-05,2.81E-05,4.92E-05,6.81E-05,4.72E-05,0.000129815,7.69E-05,0.000118797,2.92E-05,7.74E-05,1.93E-05,0.000105808,1.70E-05,6.99E-06,1.30E-05,0.000125228,0.000128005,0.000172997,7.52E-05,4.73E-05,0.000156417,7.03E-05,2.38E-05,6.90E-05,4.62E-05,7.86E-05,6.38E-05,5.61E-05,3.25E-05,6.38E-05,0.000148368
LINC-BAHCC1-1,2.94E-05,2.13E-05,2.30E-05,7.66E-05,2.49E-05,8.19E-06,2.44E-05,2.39E-05,1.80E-05,4.40E-05,4.71E-05,5.16E-05,4.98E-05,3.84E-05,0.000114477,3.01E-05,0.000102092,1.15E-05,8.54E-05,1.75E-05,9.74E-06,2.04E-05,0.000106287,0.000133286,0.000158483,9.23E-05,2.04E-05,3.14E-05,9.53E-05,3.54E-05,6.39E-05,3.17E-05,6.35E-05,6.76E-05,6.01E-05,9.77E-05,8.94E-05,0.000159077
LINC-BAIAP2-1,0.000100353,8.93E-05,0.000106832,0.000133238,4.29E-05,2.57E-05,8.00E-05,9.41E-05,6.44E-05,0.000107934,0.000104749,0.000122296,0.000186961,8.14E-05,0.000162085,7.01E-05,0.000119116,3.08E-05,0.000205434,4.73E-05,2.34E-05,2.91E-05,0.000228974,0.000185031,0.000254839,0.000129619,7.66E-05,0.00015911,0.000104914,4.88E-05,0.000160961,3.16E-05,0.000198735,0.00019732,7.44E-05,4.42E-05,0.000116743,0.000184169
LINC-BAIAP2-2,6.05E-05,3.91E-05,2.37E-05,5.83E-05,3.38E-05,3.12E-05,6.33E-05,0.000116405,4.09E-05,4.60E-05,7.74E-05,7.17E-05,9.89E-05,0.000118588,8.19E-05,2.44E-05,9.38E-05,1.34E-05,0.000130197,2.08E-05,2.47E-06,1.76E-05,8.54E-05,5.72E-05,8.74E-05,6.29E-05,1.24E-05,0.000142477,7.77E-05,2.42E-05,7.70E-05,3.83E-05,7.87E-05,7.43E-05,6.02E-05,3.66E-05,0,5.91E-05
LINC-BAK1-5,0,0.000204379,0.000111765,9.82E-05,3.10E-05,3.67E-05,0.000192108,0.000130443,0,7.58E-05,0,2.14E-05,0.00037532,0.000308067,0.000169729,9.55E-05,0.000110806,3.34E-05,0.000235063,8.48E-05,0,0,0.000150308,0,0.000304425,0,0.000141474,0.000129224,0.000194654,4.48E-05,0.000170329,3.88E-05,9.05E-05,0.00012964,0.000239074,5.60E-05,8.31E-05,0.000508353
LINC-BAMBI-4,0.000165047,0.000143253,6.13E-05,8.32E-05,0.000101869,5.62E-05,0.00013263,0.000222295,6.26E-05,0.000293315,0.000158364,6.30E-05,0.000440835,0.000165757,0.00028815,6.30E-05,0.00011679,5.32E-05,0.00042003,3.96E-05,2.45E-05,5.02E-05,0.000272022,0.000305422,0.000581696,0.00031062,5.32E-05,0.00028028,0.000191268,6.23E-05,0.000344631,7.39E-05,4.72E-05,3.85E-05,5.89E-05,6.47E-05,0.000115948,0.000324551
LINC-BANP-10,0.000141774,0.00010392,0.000145245,9.53E-05,8.62E-06,1.32E-05,0,0.000118805,3.49E-05,7.64E-05,2.83E-05,6.18E-05,0.000108314,4.08E-05,0.000245639,0,0,2.29E-05,0.000169373,3.50E-05,1.43E-05,4.49E-05,1.61E-05,7.54E-05,0.000267812,0.00014381,5.78E-05,7.56E-05,0,1.20E-05,0.00018642,8.75E-05,0,0,3.26E-05,3.59E-05,5.91E-05,0.000296954
LINC-BANP-11,0.000355991,0.000268006,0.000387744,4.86E-05,0.000151717,1.93E-05,0.000235679,1.51E-06,7.16E-05,0.000234935,0.000312219,0.000157011,0.001364318,0.000337867,0.00087603,0.000106437,0,4.72E-05,0.000783025,8.51E-05,0,0.000115292,0.00065497,0.001265667,0.000186549,0.000627718,5.16E-05,0.000317045,0.000248253,0.000194883,0.000525305,6.70E-05,0.0006138,0.000295501,0.000122849,0.000607289,0.000350221,0.00024813
LINC-BANP-4,0.000108025,8.99E-05,5.24E-05,3.55E-05,4.02E-05,3.16E-05,8.22E-05,9.46E-05,3.12E-05,6.89E-05,0.00010558,0.000129019,0.000176805,0.000114952,0.000137296,5.58E-05,8.28E-05,3.84E-05,0.000271501,3.74E-05,3.23E-06,1.26E-05,0.000224555,0.000159233,0.000392212,9.67E-05,0.000101234,0.000196049,7.30E-05,6.03E-05,6.19E-05,7.99E-05,0.000105734,0.000111541,8.11E-05,1.91E-05,6.12E-05,0.000198498
LINC-BANP-5,7.17E-05,0.000107604,5.13E-05,4.78E-05,5.15E-05,3.21E-05,4.08E-05,4.61E-05,2.35E-05,4.17E-05,9.17E-05,0.000155789,9.31E-05,0.000105383,0.000102216,3.82E-05,5.72E-05,2.67E-05,0.000163807,2.55E-05,0,7.67E-06,7.05E-05,5.50E-05,0.000174189,8.39E-05,5.11E-05,0.000119288,4.25E-05,4.38E-05,8.87E-05,6.22E-05,0.000113059,0.000125516,5.51E-05,4.39E-05,8.21E-05,0.000197721
LINC-BANP-6,2.35E-05,8.43E-05,6.44E-05,4.23E-05,2.35E-05,4.67E-05,3.02E-05,4.84E-05,2.64E-05,0.00012128,0.000143998,0.000136289,0.000163254,6.84E-05,9.29E-05,3.11E-05,4.20E-05,3.19E-05,0.000157747,2.46E-05,1.32E-05,1.09E-05,0.000124231,9.19E-05,0.000261083,3.51E-05,8.53E-05,0.000105908,8.92E-05,5.79E-05,6.57E-05,6.44E-05,0.00014886,6.48E-05,5.78E-05,3.15E-05,8.00E-05,0.000110626
LINC-BANP-7,0.000380334,0.000856986,0.000716545,0.000566713,0.000575764,0.00033759,0.000594728,0.000899551,0.000100205,0.001438286,0.001075626,0.001693214,0.001376111,0.000860051,0.00184879,0.000164603,0.000854913,0.000333384,0.002439617,0.000518812,0,0.000299902,0.001643009,0.002447907,0.003177836,0.000394907,0.000530963,0.002828488,0.001179759,0.000384529,0.000548511,0.000822467,0.001540888,0.001008915,0.003001864,0.000803607,0.000211551,0.001818401
LINC-BBS10-3,9.37E-05,0.000112741,5.57E-05,7.13E-05,4.84E-05,3.62E-05,6.49E-05,0.000151293,3.18E-05,0.000108843,0.000126135,5.82E-05,0.000225988,0.000117608,0.000112605,3.31E-05,0.0001021,3.15E-05,0.000213488,3.37E-05,1.45E-05,1.79E-05,0.000206139,0.000133156,0.000275645,0.000105606,9.42E-05,0.00019024,6.08E-05,3.58E-05,0.000158967,6.25E-05,0.000137007,0.000103374,8.21E-05,8.24E-05,6.56E-05,0.000150835
LINC-BBX-1,0.00028239,0.000310551,0.000173658,0.00023666,9.54E-05,9.72E-05,0.000261984,0.000516467,0.000119852,0.00023258,0.000225432,0.000236695,0.000310244,0.000245761,0.000591547,0.000107401,0.000299699,6.18E-05,0.000391143,6.68E-05,1.35E-05,5.02E-05,0.000523482,0.000333357,0.000639637,0.000360886,7.44E-05,0.000376747,0.000286006,9.68E-05,0.000450865,0.00012046,0.000272599,0.000378061,0.000274957,0.000116743,0.000184778,0.000487062
LINC-BCAS2-2,0.000241741,0.000224729,6.72E-05,0.000165636,0.000204254,8.51E-05,0.00018206,0.000654844,5.68E-05,0.00030487,0.000161375,0.000231631,0.000183078,0.00018303,0.00087184,1.79E-05,0.000354684,5.44E-05,0.000285106,3.05E-05,3.05E-05,0,0.000425263,0.000130453,0.001285815,0.000691257,0.000173273,0.000553287,8.19E-05,9.45E-05,0.000140927,0.000177611,7.28E-05,0.000214475,0.000131801,4.76E-05,0.000368694,0.000548812
LINC-BCAT1-1,3.58E-05,9.17E-05,4.88E-05,4.22E-05,2.58E-05,2.34E-05,4.80E-05,0.000161865,2.38E-05,3.80E-05,8.90E-05,4.10E-05,0.000174279,6.26E-05,0.000110343,2.84E-05,4.73E-05,1.38E-05,6.27E-05,9.19E-06,4.67E-06,3.21E-06,0.000158255,8.49E-05,0.000180576,8.07E-05,6.06E-05,0.000148356,3.34E-05,1.90E-05,8.53E-05,2.04E-05,7.46E-05,9.33E-05,8.47E-05,4.87E-05,1.51E-05,4.88E-05
LINC-BCHE-7,0,0.000422477,0,0.000115183,0.000402238,0.000124557,0.000119689,0.000919805,0.000151825,0,0.000347785,0.000441156,0.000636104,0.00053966,0.001131872,0.000153894,0.000266172,0.000111302,0.000145721,0.000185066,0,6.23E-05,0.000810938,0.000219588,0.000775929,0,0.000246245,0,0,0.000246961,0.000200888,0.00022056,0.000144005,0.000291361,0.000524757,0.000143919,0,0.001152924
LINC-BCKDHB-2,3.28E-05,3.30E-05,2.05E-05,7.57E-06,2.10E-05,1.59E-05,7.90E-05,0.000107831,5.24E-05,2.88E-06,1.69E-05,1.79E-06,7.75E-05,5.35E-05,0.000177161,2.02E-05,1.35E-05,8.01E-06,0.000321349,4.83E-06,3.88E-05,0,6.69E-05,4.46E-05,0.00015578,4.89E-06,1.37E-05,1.61E-05,4.58E-05,3.09E-05,8.13E-05,1.27E-05,4.26E-05,2.12E-06,2.57E-05,5.49E-05,0.000195631,0.000124553
LINC-BCL11A-6,0.000243639,9.87E-05,8.02E-05,0,3.14E-05,4.69E-05,6.16E-05,0.000133155,3.31E-05,7.26E-05,0.000256377,6.14E-05,0,4.93E-05,8.15E-05,0,7.80E-05,1.60E-05,5.62E-05,2.05E-05,0,0,0.000287981,0.000153126,0.000527231,0.000101795,0,0.000248195,0,4.51E-05,0,5.56E-05,0.000129471,0.000124737,0,5.47E-05,0,3.90E-05
LINC-BCL11B-2,8.23E-05,3.64E-05,3.26E-05,4.10E-05,1.75E-05,1.68E-05,6.04E-05,0.000112841,1.76E-05,3.27E-05,6.82E-05,3.07E-05,6.56E-05,5.63E-05,0.000105204,4.17E-05,0.000107922,9.50E-06,0.000128678,6.30E-06,9.26E-06,3.75E-06,0.000122074,5.08E-05,0.00015427,5.89E-05,1.25E-05,0.000105533,8.43E-05,1.97E-05,8.76E-05,2.32E-05,5.06E-05,5.51E-05,3.45E-05,2.71E-05,1.93E-05,7.61E-05
LINC-BCL11B-3,0.000106818,7.46E-05,0.000169525,8.51E-05,4.84E-05,6.73E-05,0.00014745,0.00021452,2.67E-05,0.000167391,0.000479104,0.000116955,0.000191587,0.000269334,0.000185115,0.000108034,0.000424713,5.72E-05,0.000243594,4.00E-05,2.17E-05,3.46E-05,0.000402837,0.000280551,0.000217719,0.000120545,4.03E-05,0.000466447,8.42E-05,4.64E-05,0.000298719,3.67E-05,0.000265522,0.000137148,0.000219148,0.000131687,0.000202897,0.000561732
LINC-BCL11B-7,0.000104515,6.04E-05,3.50E-05,0,1.99E-05,0,0,0,0,0,0,0,0.000117028,5.61E-05,0.000104413,0,0,4.20E-05,0.000222254,0,0,0,0,0.000196919,0.000376898,0.000240188,0,0,0,0,0,0,0.000287814,0,0.000197744,7.02E-05,0.00051432,4.93E-05
LINC-BCL11B-8,0,9.89E-05,7.04E-05,0,6.62E-05,0.000100062,0.000158072,0,0.000176462,0.000452873,0.000595581,0.00013648,0,0,0,0,0,0,0,0,0,0,0.000316859,0.000170519,0,0,0,0,0,0,0.000189648,0.000114306,0.000109701,0.000156664,0,0,0,0.00011747
